2,0.000104
3,0.000063
4,0.000076
5,0.000046
6,0.000045
7,0.000052
8,0.000047
9,0.000050
10,0.000058
11,0.000053
12,0.000061
13,0.000077
14,0.000054
15,0.000043
16,0.000050
17,0.000040
18,0.000054
19,0.000058
20,0.000057
21,0.000055
22,0.000058
23,0.000072
24,0.000069
25,0.000058
26,0.000064
27,0.000064
28,0.000067
29,0.000066
30,0.000084
31,0.000087
32,0.000090
33,0.000092
34,0.000087
35,0.000074
36,0.000072
37,0.000080
38,0.000107
39,0.000104
40,0.000118
41,0.000123
42,0.000131
43,0.000130
44,0.000109
45,0.000104
46,0.000136
47,0.000179
48,0.000152
49,0.000119
50,0.000113
51,0.000133
52,0.000175
53,0.000147
54,0.000143
55,0.000140
56,0.000146
57,0.000158
58,0.000214
59,0.000208
60,0.000182
61,0.000194
62,0.000230
63,0.000165
64,0.000185
65,0.000191
66,0.000272
67,0.000270
68,0.000258
69,0.000245
70,0.000202
71,0.000205
72,0.000211
73,0.000336
74,0.000333
75,0.000221
76,0.000239
77,0.000306
78,0.000301
79,0.000397
80,0.000377
81,0.000269
82,0.000406
83,0.000401
84,0.000432
85,0.000380
86,0.000373
87,0.000414
88,0.000484
89,0.000404
90,0.000488
91,0.004628
92,0.000401
93,0.000564
94,0.000489
95,0.000488
96,0.000560
97,0.000522
98,0.000529
99,0.000615
100,0.000451
101,0.000654
102,0.000593
103,0.000504
104,0.000681
105,0.000700
106,0.000652
107,0.000733
108,0.000785
109,0.000808
110,0.000744
111,0.000773
112,0.000778
113,0.000866
114,0.001004
115,0.000857
116,0.000824
117,0.001076
118,0.000823
119,0.000964
120,0.000990
121,0.001283
122,0.001597
123,0.001306
124,0.001135
125,0.001109
126,0.001136
127,0.001088
128,0.000787
129,0.001197
130,0.000920
131,0.001176
132,0.001069
133,0.001232
134,0.001249
135,0.001335
136,0.001295
137,0.001446
138,0.001495
139,0.001347
140,0.001271
141,0.001464
142,0.001595
143,0.001230
144,0.001626
145,0.001691
146,0.001490
147,0.001732
148,0.001697
149,0.001707
150,0.001860
151,0.001630
152,0.001479
153,0.001751
154,0.001670
155,0.001917
156,0.001548
157,0.001985
158,0.002041
159,0.002053
160,0.002187
161,0.001679
162,0.001644
163,0.001681
164,0.001971
165,0.001959
166,0.002419
167,0.002529
168,0.002285
169,0.002863
170,0.002619
171,0.003121
172,0.002660
173,0.002856
174,0.003024
175,0.003353
176,0.006660
177,0.003252
178,0.002396
179,0.002428
180,0.002851
181,0.002654
182,0.002380
183,0.002765
184,0.002731
185,0.002869
186,0.002685
187,0.002251
188,0.002958
189,0.003169
190,0.002910
191,0.003020
192,0.003003
193,0.003337
194,0.002572
195,0.003014
196,0.003710
197,0.003398
198,0.002876
199,0.003564
200,0.004899
201,0.004334
202,0.004309
203,0.004362
204,0.004228
205,0.004057
206,0.003683
207,0.003717
208,0.004110
209,0.004100
210,0.003574
211,0.003416
212,0.003603
213,0.004086
214,0.003905
215,0.003867
216,0.003593
217,0.004541
218,0.003735
219,0.004694
220,0.004275
221,0.004764
222,0.004497
223,0.004514
224,0.004894
225,0.004915
226,0.004332
227,0.003962
228,0.004369
229,0.004659
230,0.004610
231,0.004954
232,0.004700
233,0.005042
234,0.004717
235,0.005157
236,0.005290
237,0.005678
238,0.005490
239,0.005698
240,0.005814
241,0.005961
242,0.005727
243,0.005693
244,0.005646
245,0.005485
246,0.006744
247,0.006255
248,0.005918
249,0.006184
250,0.005733
251,0.005613
252,0.006524
253,0.006031
254,0.006253
255,0.006595
256,0.006279
257,0.007180
258,0.006673
259,0.006599
260,0.007278
261,0.007071
262,0.007153
263,0.006602
264,0.006859
265,0.006882
266,0.007285
267,0.007556
268,0.007275
269,0.007785
270,0.007816
271,0.007624
272,0.007843
273,0.007857
274,0.008142
275,0.007730
276,0.007888
277,0.008421
278,0.007444
279,0.007644
280,0.008518
281,0.008462
282,0.008153
283,0.008598
284,0.008338
285,0.008986
286,0.008859
287,0.009409
288,0.008593
289,0.008686
290,0.008939
291,0.009490
292,0.008154
293,0.009008
294,0.008921
295,0.010065
296,0.008889
297,0.009633
298,0.009634
299,0.009380
300,0.009219
301,0.009489
302,0.009734
303,0.009432
304,0.010242
305,0.009834
306,0.010490
307,0.010975
308,0.009923
309,0.010330
310,0.010644
311,0.010941
312,0.010667
313,0.011121
314,0.010968
315,0.011541
316,0.011008
317,0.011200
318,0.012449
319,0.011549
320,0.012178
321,0.012413
322,0.012538
323,0.012817
324,0.013087
325,0.012398
326,0.012019
327,0.011434
328,0.011652
329,0.013804
330,0.013063
331,0.013515
332,0.013916
333,0.012425
334,0.013461
335,0.013341
336,0.012422
337,0.014328
338,0.013457
339,0.014235
340,0.013832
341,0.014670
342,0.015088
343,0.013362
344,0.015506
345,0.013905
346,0.014393
347,0.014960
348,0.014480
349,0.014107
350,0.014994
351,0.017092
352,0.015760
353,0.015400
354,0.015388
355,0.014456
356,0.015315
357,0.015415
358,0.015192
359,0.020094
360,0.015898
361,0.014625
362,0.017123
363,0.016509
364,0.016931
365,0.016480
366,0.017130
367,0.018698
368,0.017900
369,0.018600
370,0.018512
371,0.018850
372,0.018649
373,0.018860
374,0.018260
375,0.019104
376,0.018391
377,0.018361
378,0.019699
379,0.019445
380,0.018429
381,0.019709
382,0.018482
383,0.020173
384,0.020595
385,0.019581
386,0.021313
387,0.020045
388,0.021077
389,0.023776
390,0.019820
391,0.020921
392,0.022224
