2,0.000239
3,0.000137
4,0.000118
5,0.000095
6,0.000165
7,0.000168
8,0.000091
9,0.000131
10,0.000129
11,0.000102
12,0.000138
13,0.000092
14,0.000131
15,0.000095
16,0.000158
17,0.000496
18,0.000105
19,0.000113
20,0.000106
21,0.000134
22,0.000101
23,0.000108
24,0.000131
25,0.000105
26,0.000148
27,0.000530
28,0.000116
29,0.000240
30,0.000524
31,0.000178
32,0.000116
33,0.001016
34,0.000121
35,0.000280
36,0.000181
37,0.000888
38,0.000220
39,0.000349
40,0.000312
41,0.000458
42,0.000145
43,0.000205
44,0.000208
45,0.000159
46,0.000155
47,0.000157
48,0.000259
49,0.000366
50,0.000213
51,0.000516
52,0.000178
53,0.000179
54,0.000821
55,0.000226
56,0.000240
57,0.000231
58,0.000242
59,0.000728
60,0.000275
61,0.000251
62,0.000219
63,0.000446
64,0.000330
65,0.000369
66,0.000306
67,0.000279
68,0.000641
69,0.000302
70,0.000306
71,0.000369
72,0.000635
73,0.000327
74,0.000292
75,0.000287
76,0.000525
77,0.000440
78,0.000309
79,0.000381
80,0.000635
81,0.000351
82,0.000364
83,0.000342
84,0.000683
85,0.000460
86,0.000371
87,0.000586
88,0.000535
89,0.000543
90,0.000599
91,0.015298
92,0.005907
93,0.001540
94,0.000824
95,0.000684
96,0.000944
97,0.000545
98,0.000629
99,0.000881
100,0.000623
101,0.001081
102,0.000837
103,0.001327
104,0.008046
105,0.001734
106,0.001182
107,0.001083
108,0.002642
109,0.000836
110,0.002069
111,0.003469
112,0.000764
113,0.000951
114,0.000716
115,0.001000
116,0.001337
117,0.000845
118,0.001029
119,0.000896
120,0.001062
121,0.001013
122,0.000876
123,0.001093
124,0.000935
125,0.001072
126,0.002812
127,0.000976
128,0.001189
129,0.001135
130,0.000971
131,0.001262
132,0.001127
133,0.001017
134,0.001648
135,0.001282
136,0.002442
137,0.002835
138,0.002181
139,0.003343
140,0.004442
141,0.002851
142,0.003368
143,0.003147
144,0.004656
145,0.003314
146,0.004380
147,0.004737
148,0.005124
149,0.003609
150,0.003436
151,0.001899
152,0.003674
153,0.001752
154,0.006793
155,0.001741
156,0.001669
157,0.001690
158,0.001693
159,0.001793
160,0.001732
161,0.002064
162,0.001823
163,0.002344
164,0.003264
165,0.002302
166,0.002871
167,0.002011
168,0.001974
169,0.002853
170,0.001960
171,0.001917
172,0.002369
173,0.002026
174,0.001972
175,0.002358
176,0.002287
177,0.002144
178,0.002343
179,0.002277
180,0.002384
181,0.002464
182,0.002289
183,0.002669
184,0.002313
185,0.002543
186,0.002349
187,0.002414
188,0.002365
189,0.003080
190,0.003202
191,0.002599
192,0.003001
193,0.002630
194,0.002538
195,0.002766
196,0.004825
197,0.002657
198,0.002892
199,0.002788
200,0.002863
201,0.002875
202,0.003055
203,0.004067
204,0.003003
205,0.003207
206,0.003538
207,0.003905
208,0.003215
209,0.003225
210,0.007727
211,0.004329
212,0.003660
213,0.003504
214,0.003351
215,0.004226
216,0.003751
217,0.003575
218,0.003594
219,0.003416
220,0.003764
221,0.003558
222,0.003689
223,0.007218
224,0.004734
225,0.003850
226,0.003890
227,0.003826
228,0.004894
229,0.004878
230,0.004843
231,0.004188
232,0.004412
233,0.004131
234,0.004476
235,0.005309
236,0.004209
237,0.004122
238,0.006153
239,0.005386
240,0.004963
241,0.005193
242,0.004821
243,0.005697
244,0.006511
245,0.004576
246,0.004824
247,0.005785
248,0.005628
249,0.012921
250,0.009658
251,0.005342
252,0.005287
253,0.004990
254,0.005855
255,0.006069
256,0.006097
257,0.004890
258,0.005463
259,0.005314
260,0.006607
261,0.005571
262,0.005819
263,0.005468
264,0.006176
265,0.005537
266,0.005865
267,0.006735
268,0.006746
269,0.005666
270,0.005885
271,0.005755
272,0.006109
273,0.006622
274,0.006133
275,0.006168
276,0.005940
277,0.007561
278,0.007304
279,0.006438
280,0.007432
281,0.006659
282,0.006506
283,0.007052
284,0.006734
285,0.007286
286,0.006806
287,0.006737
288,0.007211
289,0.006927
290,0.006792
291,0.008232
292,0.006848
293,0.007327
294,0.007929
295,0.007681
296,0.007789
297,0.007585
298,0.007692
299,0.007538
300,0.007797
301,0.007696
302,0.007708
303,0.008017
304,0.008455
305,0.007616
306,0.007934
307,0.008908
