2,0.000212
3,0.000113
4,0.000098
5,0.000084
6,0.000081
7,0.000065
8,0.000101
9,0.000088
10,0.000070
11,0.000065
12,0.000077
13,0.000065
14,0.000128
15,0.000128
16,0.000083
17,0.000086
18,0.000075
19,0.000069
20,0.000069
21,0.000072
22,0.000074
23,0.000073
24,0.000082
25,0.000076
26,0.000075
27,0.000073
28,0.000079
29,0.000085
30,0.000087
31,0.000087
32,0.000101
33,0.000132
34,0.000106
35,0.000085
36,0.000098
37,0.000103
38,0.000107
39,0.000117
40,0.000114
41,0.000115
42,0.000117
43,0.000117
44,0.000127
45,0.000131
46,0.000133
47,0.000231
48,0.000153
49,0.000132
50,0.000148
51,0.000168
52,0.000171
53,0.000164
54,0.000180
55,0.000164
56,0.000176
57,0.000215
58,0.000193
59,0.000202
60,0.000208
61,0.000180
62,0.000219
63,0.000210
64,0.000236
65,0.000260
66,0.000224
67,0.000264
68,0.000214
69,0.000216
70,0.000293
71,0.000307
72,0.000297
73,0.000296
74,0.000299
75,0.000304
76,0.000305
77,0.000338
78,0.000300
79,0.000315
80,0.000338
81,0.000368
82,0.000402
83,0.000376
84,0.000377
85,0.000391
86,0.000436
87,0.000389
88,0.000422
89,0.000431
90,0.000469
91,0.006331
92,0.000543
93,0.000518
94,0.000504
95,0.000539
96,0.000562
97,0.000521
98,0.000599
99,0.000567
100,0.000595
101,0.000561
102,0.000586
103,0.000538
104,0.000616
105,0.000656
106,0.000738
107,0.000684
108,0.000731
109,0.000822
110,0.000780
111,0.000810
112,0.000810
113,0.000844
114,0.000841
115,0.000912
116,0.000868
117,0.000932
118,0.000882
119,0.000873
120,0.000921
121,0.000909
122,0.000882
123,0.000943
124,0.001051
125,0.000963
126,0.001004
127,0.001089
128,0.000997
129,0.001099
130,0.001111
131,0.001087
132,0.001131
133,0.001198
134,0.001200
135,0.001309
136,0.001276
137,0.001149
138,0.001394
139,0.001223
140,0.001288
141,0.001377
142,0.001358
143,0.001375
144,0.001405
145,0.001291
146,0.001436
147,0.001502
148,0.001432
149,0.001532
150,0.001715
151,0.001776
152,0.001604
153,0.001461
154,0.001616
155,0.001748
156,0.001599
157,0.001698
158,0.001678
159,0.001678
160,0.002036
161,0.001966
162,0.001768
163,0.001783
164,0.001959
165,0.002043
166,0.002067
167,0.002105
168,0.002371
169,0.002241
170,0.002464
171,0.002449
172,0.002849
173,0.002355
174,0.002429
175,0.002782
176,0.003236
177,0.003170
178,0.003339
179,0.002479
180,0.002907
181,0.002375
182,0.002448
183,0.002523
184,0.002465
