2,0.000056
3,0.000045
4,0.000048
5,0.000052
6,0.000036
7,0.000040
8,0.000036
9,0.000036
10,0.000040
11,0.000039
12,0.000037
13,0.000043
14,0.000041
15,0.000048
16,0.000047
17,0.000052
18,0.000054
19,0.000055
20,0.000060
21,0.000040
22,0.000045
23,0.000063
24,0.000069
25,0.000089
26,0.000059
27,0.000069
28,0.000075
29,0.000086
30,0.000087
31,0.000095
32,0.000063
33,0.000065
34,0.000067
35,0.000066
36,0.000069
37,0.000070
38,0.000073
39,0.000079
40,0.000080
41,0.000083
42,0.000086
43,0.000149
44,0.000130
45,0.000147
46,0.000153
47,0.000106
48,0.000107
49,0.000141
50,0.000147
51,0.000159
52,0.000157
53,0.000137
54,0.000128
55,0.000139
56,0.000222
57,0.000231
58,0.000203
59,0.000145
60,0.000158
61,0.000179
62,0.000174
63,0.000191
64,0.000205
65,0.000327
66,0.000247
67,0.000313
68,0.000314
69,0.000327
70,0.000319
71,0.000248
72,0.000231
73,0.000242
74,0.000243
75,0.000340
76,0.000393
77,0.000390
78,0.000383
79,0.000394
80,0.000384
81,0.000336
82,0.000308
83,0.000373
84,0.000335
85,0.000451
86,0.000350
87,0.000362
88,0.000381
89,0.000426
90,0.000453
91,0.002832
92,0.000481
93,0.000443
94,0.000551
95,0.000651
96,0.000691
97,0.000565
98,0.000640
99,0.000763
100,0.000708
101,0.000603
102,0.000599
103,0.000611
104,0.000891
105,0.000675
106,0.000624
107,0.000691
108,0.000674
109,0.000641
110,0.000734
111,0.000690
112,0.000802
113,0.000718
114,0.000799
115,0.001167
116,0.001183
117,0.001073
118,0.000990
119,0.001147
120,0.001791
121,0.001797
122,0.001387
123,0.001272
124,0.000972
125,0.000997
126,0.001284
127,0.000983
128,0.001050
129,0.001072
130,0.001471
131,0.001566
132,0.001187
133,0.001312
134,0.001613
135,0.001737
136,0.001350
137,0.001495
138,0.001233
139,0.001437
140,0.001374
141,0.001723
142,0.001397
143,0.001598
144,0.001632
145,0.001866
146,0.001534
147,0.001607
148,0.001643
149,0.001832
150,0.001916
151,0.002438
152,0.002475
153,0.001715
154,0.002198
155,0.002315
156,0.002160
157,0.001938
158,0.002159
159,0.001848
160,0.002058
161,0.002285
162,0.002534
163,0.002837
164,0.002896
165,0.002908
166,0.003161
167,0.002706
168,0.003054
169,0.003329
170,0.003805
171,0.003168
172,0.003364
173,0.002754
174,0.002783
