2,0.000249
3,0.000104
4,0.000104
5,0.000082
6,0.000082
7,0.000160
8,0.000093
9,0.000315
10,0.000180
11,0.000113
12,0.000101
13,0.000088
14,0.000091
15,0.000527
16,0.000722
17,0.000091
18,0.000087
19,0.000087
20,0.000086
21,0.000150
22,0.000189
23,0.000247
24,0.000108
25,0.000099
26,0.000402
27,0.000273
28,0.000176
29,0.000155
30,0.000147
31,0.000168
32,0.000186
33,0.000120
34,0.000568
35,0.000193
36,0.000144
37,0.000131
38,0.000125
39,0.000129
40,0.000134
41,0.000136
42,0.000203
43,0.000457
44,0.000225
45,0.000260
46,0.000203
47,0.000156
48,0.000160
49,0.000179
50,0.000430
51,0.000197
52,0.000169
53,0.000170
54,0.000176
55,0.000188
56,0.000182
57,0.000346
58,0.000276
59,0.000207
60,0.000205
61,0.000212
62,0.000241
63,0.000233
64,0.000469
65,0.000252
66,0.000231
67,0.000254
68,0.000249
69,0.000216
70,0.000510
71,0.000268
72,0.000274
73,0.000277
74,0.000297
75,0.000523
76,0.000260
77,0.000305
78,0.000307
79,0.000330
80,0.000576
81,0.000338
82,0.000345
83,0.000371
84,0.000559
85,0.000377
86,0.000382
87,0.000541
88,0.000442
89,0.000398
90,0.000431
91,0.011271
92,0.000614
93,0.000608
94,0.000552
95,0.000753
96,0.000669
97,0.000637
98,0.001119
99,0.000590
100,0.000856
101,0.000611
102,0.001120
103,0.000596
104,0.000892
105,0.000679
106,0.000953
107,0.000935
108,0.001299
109,0.000875
110,0.000704
111,0.000925
112,0.000696
113,0.000938
114,0.000729
115,0.000874
116,0.000690
117,0.001015
118,0.000788
119,0.000977
120,0.000778
121,0.001076
122,0.001860
123,0.001026
124,0.001032
125,0.001061
126,0.001099
127,0.001082
128,0.001506
129,0.001283
130,0.001030
131,0.001230
132,0.001166
133,0.001205
134,0.001091
135,0.001198
136,0.001178
137,0.001596
138,0.001269
139,0.001566
140,0.001447
141,0.001346
142,0.001296
143,0.001357
144,0.001118
145,0.001300
146,0.001385
147,0.001356
148,0.001150
149,0.001422
150,0.001668
151,0.001510
152,0.001594
153,0.001489
154,0.001433
155,0.002207
156,0.001620
157,0.001540
158,0.001690
159,0.001842
160,0.002347
161,0.001978
162,0.002465
163,0.002392
164,0.002166
165,0.002772
166,0.002646
167,0.002862
168,0.002882
169,0.002524
170,0.002475
171,0.004236
172,0.002675
173,0.004138
174,0.003177
175,0.002945
176,0.002886
177,0.002147
178,0.002250
179,0.002227
180,0.002195
181,0.002169
182,0.002411
183,0.002222
184,0.002072
185,0.002763
186,0.002521
187,0.002430
188,0.002303
189,0.002561
190,0.002490
191,0.002729
192,0.002762
193,0.002669
194,0.002937
195,0.003303
196,0.002614
197,0.002655
198,0.002643
199,0.002660
200,0.002970
201,0.002700
202,0.002586
203,0.002982
204,0.003071
205,0.003080
206,0.003242
207,0.003150
208,0.003208
209,0.002931
210,0.003163
211,0.003285
212,0.003369
213,0.003476
214,0.003959
215,0.003707
216,0.004663
217,0.003764
218,0.007951
219,0.004172
220,0.003653
221,0.004072
222,0.003886
223,0.004393
224,0.004033
225,0.003922
226,0.003728
227,0.003805
228,0.008240
229,0.005183
230,0.004223
231,0.005427
232,0.004486
233,0.004364
234,0.004300
235,0.005032
236,0.004971
237,0.005042
